,url,index,course_id,review_platform,title,provider,school,published_time,effort_hours(perWeek).,level,price,enrollment_type,course_length,subject,area,value_lead,value_lead.log,value_lead.norm,between,bet_rank,trans,trans_rank,mix_rank,mix_rank.norm,title
776,https://www.class-central.com/mooc/4769/coursera-leadership-through-marketing,5550,classCentral-2219,classCentral,Leadership Through Marketing,Coursera,Northwestern University,3,1.5,NA,49,FREE audit/Pay for certificate,3,Leadership and Management,Business,1.00E-07,1.00E-07,1.00E-07,0,1,0,832,833,0.449675325,Leadership Through Marketing
779,https://www.class-central.com/mooc/4793/coursera-to-screen-or-not-to-screen-methods-and-health-policies-through-case-studies,4698,classCentral-1367,classCentral,To Screen or not to Screen? Methods and health policies through case studies,Coursera,University of Geneva,4,NA,NA,49,FREE audit/Pay for certificate,7,Medicine & Healthcare,Life Sciences,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,To Screen or not to Screen? Methods and health policies through case studies
780,https://www.class-central.com/mooc/484/coursera-fundamentals-of-personal-financial-planning,6063,classCentral-2732,classCentral,Fundamentals of Personal Financial Planning,Coursera,"University of California, Irvine",NA,NA,NA,NA,NA,NA,Finance,Business,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,Fundamentals of Personal Financial Planning
783,https://www.class-central.com/mooc/4864/coursera-quantitative-formal-modeling-and-worst-case-performance-analysis,4958,classCentral-1627,classCentral,Quantitative Formal Modeling and Worst-Case Performance Analysis,Coursera,EIT Digital,4,NA,NA,49,FREE audit/Pay for certificate,4,Software Development,Computer Science,6.0000001,1.945910163,0.000907541,0,1,0,832,833,0.449675325,Quantitative Formal Modeling and Worst-Case Performance Analysis
784,https://www.class-central.com/mooc/4865/coursera-introduction-to-personal-branding,5393,classCentral-2062,classCentral,Introduction to Personal Branding,Coursera,University of Virginia,3,NA,NA,49,FREE audit/Pay for certificate,5,Personal Development,Personal Development,10.0000001,2.397895282,0.001512502,0,1,0,832,833,0.449675325,Introduction to Personal Branding
787,https://www.class-central.com/mooc/489/coursera-software-defined-networking,6472,classCentral-3141,classCentral,Software Defined Networking,Coursera,Princeton University,NA,8.5,NA,NA,NA,NA,Computer Security and Networks,Computer Science,4.0000001,1.609437932,0.000605061,0,1,0,832,833,0.449675325,Software Defined Networking
789,https://www.class-central.com/mooc/4897/coursera-a-law-student-s-toolkit,6004,classCentral-2673,classCentral,A Law Student's Toolkit,Coursera,Yale University,3,NA,NA,49,FREE audit/Pay for certificate,3,Law,Social Sciences,12.0000001,2.564949365,0.001814982,0,1,1.000072255,1,2,0,A Law Student's Toolkit
793,https://www.class-central.com/mooc/493/coursera-dynamical-modeling-methods-for-systems-biology,5685,classCentral-2354,classCentral,Dynamical Modeling Methods for Systems Biology,Coursera,Icahn School of Medicine at Mount Sinai,1,9,NA,39,FREE audit/Pay for certificate,7,Bioinformatics,Life Sciences,5.0000001,1.791759486,0.000756301,0,1,0,832,833,0.449675325,Dynamical Modeling Methods for Systems Biology
795,https://www.class-central.com/mooc/495/coursera-climate-change,6344,classCentral-3013,classCentral,Climate Change,Coursera,University of Melbourne,1,7,NA,NA,NA,NA,Environmental Science and Sustainability,Physical Science and Engineering,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,Climate Change
799,https://www.class-central.com/mooc/5026/coursera-approximation-algorithms-part-i,5279,classCentral-1948,classCentral,Approximation Algorithms Part I,Coursera,?cole normale sup?rieure,3,NA,NA,NA,NA,5,Algorithms,Computer Science,1.00E-07,1.00E-07,1.00E-07,0,1,0,832,833,0.449675325,Approximation Algorithms Part I
800,https://www.class-central.com/mooc/5028/coursera-communicating-data-science-results,5482,classCentral-2151,classCentral,Communicating Data Science Results,Coursera,University of Washington,3,NA,NA,49,FREE audit/Pay for certificate,3,Data Analysis,Data Science,1.0000001,0.693147231,0.00015134,0,1,0,832,833,0.449675325,Communicating Data Science Results
803,https://www.class-central.com/mooc/5037/coursera-understanding-clinical-research-behind-the-statistics,5186,classCentral-1855,classCentral,Understanding Clinical Research: Behind the Statistics,Coursera,University of Cape Town,3,NA,NA,29,FREE audit/Pay for certificate,6,Medicine & Healthcare,Life Sciences,330.0000001,5.802118376,0.049909356,0,1,0,832,833,0.449675325,Understanding Clinical Research: Behind the Statistics
805,https://www.class-central.com/mooc/5041/coursera-the-mediterranean-a-space-of-exchange-from-the-renaissance-to-enlightenment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,History,Arts and Humanities,0,0,1.00E-07,0,1,0,832,833,0.449675325,NA
815,https://www.class-central.com/mooc/5076/coursera-autism-spectrum-disorder,5281,classCentral-1950,classCentral,Autism Spectrum Disorder,Coursera,"University of California, Davis",3,NA,NA,49,FREE audit/Pay for certificate,5,Medicine & Healthcare,Life Sciences,5.0000001,1.791759486,0.000756301,0,1,0,832,833,0.449675325,Autism Spectrum Disorder
820,https://www.class-central.com/mooc/520/coursera-understanding-china-1700-2000-a-data-analytic-approach-part-1,5234,classCentral-1903,classCentral,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1",Coursera,The Hong Kong University of Science and Technology,1,3.5,NA,49,FREE audit/Pay for certificate,5,Data Analysis,Data Science,5.0000001,1.791759486,0.000756301,0,1,0,832,833,0.449675325,"Understanding China, 1700-2000: A Data Analytic Approach, Part 1"
831,https://www.class-central.com/mooc/5260/coursera-sit-less-get-active,5941,classCentral-2610,classCentral,"Sit Less, Get Active",Coursera,University of Edinburgh,3,NA,Introductory,49,FREE audit/Pay for certificate,3,Personal Development,Personal Development,27.0000001,3.332204514,0.004083585,0,1,0,832,833,0.449675325,"Sit Less, Get Active"
833,https://www.class-central.com/mooc/5280/coursera-the-holocaust-an-introduction-i-nazi-germany-ideology-the-jews-and-the-world,4961,classCentral-1630,classCentral,"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World",Coursera,Yad Vashem,4,NA,NA,49,FREE audit/Pay for certificate,3,History,Arts and Humanities,10.0000001,2.397895282,0.001512502,0,1,1.000072255,1,2,0,"The Holocaust - An Introduction (I): Nazi Germany: Ideology, The Jews and the World"
837,https://www.class-central.com/mooc/534/coursera-nutrition-health-and-lifestyle-issues-and-insights,6218,classCentral-2887,classCentral,"Nutrition, Health, and Lifestyle: Issues and Insights",Coursera,Vanderbilt University,NA,3,NA,NA,NA,NA,Nutrition,Life Sciences,9.0000001,2.302585103,0.001361262,0,1,0,832,833,0.449675325,"Nutrition, Health, and Lifestyle: Issues and Insights"
838,https://www.class-central.com/mooc/5356/coursera-oil-gas-industry-operations-and-markets,5542,classCentral-2211,classCentral,Oil & Gas Industry Operations and Markets,Coursera,Duke University,3,NA,NA,49,FREE audit/Pay for certificate,2,Environmental Science and Sustainability,Physical Science and Engineering,9.0000001,2.302585103,0.001361262,0,1,0,832,833,0.449675325,Oil & Gas Industry Operations and Markets
839,https://www.class-central.com/mooc/5368/coursera-the-holocaust-an-introduction-ii-the-final-solution,5800,classCentral-2469,classCentral,The Holocaust - An Introduction (II): The Final Solution,Coursera,Yad Vashem,4,NA,NA,49,FREE audit/Pay for certificate,3,History,Arts and Humanities,5.0000001,1.791759486,0.000756301,0,1,1.000072255,1,2,0,The Holocaust - An Introduction (II): The Final Solution
843,https://www.class-central.com/mooc/5438/coursera-business-english-networking,5398,classCentral-2067,classCentral,Business English: Networking,Coursera,University of Washington,3,NA,Intermediate,49,FREE audit/Pay for certificate,5,Learning English,Language Learning,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,Business English: Networking
846,https://www.class-central.com/mooc/5440/coursera-speak-english-professionally-in-person-online-on-the-phone,5804,classCentral-2473,classCentral,"Speak English Professionally: In Person, Online & On the Phone",Coursera,Georgia Institute of Technology,3,NA,NA,49,FREE audit/Pay for certificate,5,Learning English,Language Learning,4.0000001,1.609437932,0.000605061,0,1,0,832,833,0.449675325,"Speak English Professionally: In Person, Online & On the Phone"
847,https://www.class-central.com/mooc/5444/coursera-introduction-to-typography,5724,classCentral-2393,classCentral,Introduction to Typography,Coursera,California Institute of the Arts,3,2,NA,49,FREE audit/Pay for certificate,4,Music and Art,Arts and Humanities,26.0000001,3.29583687,0.003932344,0,1,0,832,833,0.449675325,Introduction to Typography
848,https://www.class-central.com/mooc/5445/coursera-business-english-planning-negotiating,5404,classCentral-2073,classCentral,Business English: Planning & Negotiating,Coursera,University of Washington,3,4,Intermediate,49,FREE audit/Pay for certificate,4,Learning English,Language Learning,5.0000001,1.791759486,0.000756301,0,1,1.000072255,1,2,0,Business English: Planning & Negotiating
849,https://www.class-central.com/mooc/5449/coursera-write-professional-emails-in-english,5290,classCentral-1959,classCentral,Write Professional Emails in English,Coursera,Georgia Institute of Technology,3,3.5,NA,49,FREE audit/Pay for certificate,5,Learning English,Language Learning,1.00E-07,1.00E-07,1.00E-07,0,1,0,832,833,0.449675325,Write Professional Emails in English
850,https://www.class-central.com/mooc/5451/coursera-introduction-to-spreadsheets-and-models,5291,classCentral-1960,classCentral,Introduction to Spreadsheets and Models,Coursera,University of Pennsylvania,3,2,NA,79,FREE audit/Pay for certificate,4,Business Essentials,Business,15.0000001,2.772588728,0.002268703,0,1,0,832,833,0.449675325,Introduction to Spreadsheets and Models
852,https://www.class-central.com/mooc/5462/coursera-preparing-to-manage-human-resources,5645,classCentral-2314,classCentral,Preparing to Manage Human Resources,Coursera,University of Minnesota,3,4.5,NA,49,FREE audit/Pay for certificate,4,Leadership and Management,Business,32.0000001,3.496507564,0.004839785,0,1,0,832,833,0.449675325,Preparing to Manage Human Resources
853,https://www.class-central.com/mooc/5465/coursera-interview-research-and-preparation,5894,classCentral-2563,classCentral,Interview Research and Preparation,Coursera,"University of Maryland, College Park",3,NA,Intermediate,49,FREE audit/Pay for certificate,5,Business Essentials,Business,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,Interview Research and Preparation
855,https://www.class-central.com/mooc/5467/coursera-entrepreneurship-1-developing-the-opportunity,5646,classCentral-2315,classCentral,Entrepreneurship 1: Developing the Opportunity,Coursera,University of Pennsylvania,3,1.5,NA,79,FREE audit/Pay for certificate,4,Finance,Business,4.0000001,1.609437932,0.000605061,0,1,1.000072255,1,2,0,Entrepreneurship 1: Developing the Opportunity
856,https://www.class-central.com/mooc/5468/coursera-entrepreneurship-2-launching-your-start-up,5287,classCentral-1956,classCentral,Entrepreneurship 2: Launching your Start-Up,Coursera,University of Pennsylvania,3,2,NA,79,FREE audit/Pay for certificate,4,Entrepreneurship,Business,15.0000001,2.772588728,0.002268703,0,1,1.000072255,1,2,0,Entrepreneurship 2: Launching your Start-Up
858,https://www.class-central.com/mooc/5472/coursera-medical-technology-and-evaluation,5892,classCentral-2561,classCentral,Medical Technology and Evaluation,Coursera,University of Minnesota,3,3,Introductory,49,FREE audit/Pay for certificate,4,Finance,Business,4.0000001,1.609437932,0.000605061,0,1,0,832,833,0.449675325,Medical Technology and Evaluation
859,https://www.class-central.com/mooc/5473/coursera-successful-interviewing,5109,classCentral-1778,classCentral,Successful Interviewing,Coursera,"University of Maryland, College Park",3,NA,NA,49,FREE audit/Pay for certificate,5,Learning English,Language Learning,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,Successful Interviewing
863,https://www.class-central.com/mooc/5488/coursera-introduction-to-search-engine-optimization,5399,classCentral-2068,classCentral,Introduction to Search Engine Optimization,Coursera,"University of California, Davis",3,NA,NA,49,FREE audit/Pay for certificate,4,Marketing,Business,9.0000001,2.302585103,0.001361262,0,1,0,832,833,0.449675325,Introduction to Search Engine Optimization
865,https://www.class-central.com/mooc/5525/coursera---python---,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data Analysis,Data Science,0,0,1.00E-07,0,1,0,832,833,0.449675325,NA
869,https://www.class-central.com/mooc/5562/coursera-desarrollo-de-aplicaciones-web-nivel-de-datos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mobile and Web Development,Computer Science,0,0,1.00E-07,0,1,0,832,833,0.449675325,NA
871,https://www.class-central.com/mooc/5621/coursera-creative-writing-the-craft-of-style,5198,classCentral-1867,classCentral,Creative Writing: The Craft of Style,Coursera,Wesleyan University,3,3,NA,49,FREE audit/Pay for certificate,4,Music and Art,Arts and Humanities,18.0000001,2.944438984,0.002722423,0,1,1.000072255,1,2,0,Creative Writing: The Craft of Style
873,https://www.class-central.com/mooc/5624/coursera-creative-writing-the-craft-of-character,5895,classCentral-2564,classCentral,Creative Writing: The Craft of Character,Coursera,Wesleyan University,3,3,NA,49,FREE audit/Pay for certificate,4,Music and Art,Arts and Humanities,16.0000001,2.83321335,0.002419943,0,1,1.000072255,1,2,0,Creative Writing: The Craft of Character
878,https://www.class-central.com/mooc/5675/coursera-critical-issues-in-urban-education,4659,classCentral-1328,classCentral,Critical Issues in Urban Education,Coursera,The University of Chicago,3,NA,NA,49,FREE audit/Pay for certificate,10,Education,Social Sciences,1.00E-07,1.00E-07,1.00E-07,0,1,0,832,833,0.449675325,Critical Issues in Urban Education
879,https://www.class-central.com/mooc/5682/coursera-seeing-through-photographs,4866,classCentral-1535,classCentral,Seeing Through Photographs,Coursera,The Museum of Modern Art,3,NA,NA,49,FREE audit/Pay for certificate,6,Music and Art,Arts and Humanities,4.0000001,1.609437932,0.000605061,0,1,1.000072255,1,2,0,Seeing Through Photographs
880,https://www.class-central.com/mooc/5705/coursera-emergent-phenomena-in-science-and-everyday-life,4778,classCentral-1447,classCentral,Emergent Phenomena in Science and Everyday Life,Coursera,"University of California, Irvine",4,NA,NA,49,FREE audit/Pay for certificate,6,Physics and Astronomy,Physical Science and Engineering,1.00E-07,1.00E-07,1.00E-07,0,1,0,832,833,0.449675325,Emergent Phenomena in Science and Everyday Life
881,https://www.class-central.com/mooc/5717/coursera-design-and-make-infographics-project-centered-course,6407,classCentral-3076,classCentral,Design and Make Infographics (Project-Centered Course),Coursera,Michigan State University,3,NA,NA,49,FREE audit/Pay for certificate,NA,Business Essentials,Business,3.0000001,1.386294386,0.000453821,0,1,0,832,833,0.449675325,Design and Make Infographics (Project-Centered Course)
885,https://www.class-central.com/mooc/5815/coursera-how-to-create-a-website-in-a-weekend-project-centered-course,4661,classCentral-1330,classCentral,How To Create a Website in a Weekend! (Project-Centered Course),Coursera,State University of New York,3,NA,NA,29,FREE audit/Pay for certificate,3,Mobile and Web Development,Computer Science,9.0000001,2.302585103,0.001361262,0,1,1.000072255,1,2,0,How To Create a Website in a Weekend! (Project-Centered Course)
888,https://www.class-central.com/mooc/5915/coursera-the-talmud-a-methodological-introduction,5053,classCentral-1722,classCentral,The Talmud: A Methodological Introduction,Coursera,Northwestern University,3,NA,NA,49,FREE audit/Pay for certificate,8,History,Arts and Humanities,1.00E-07,1.00E-07,1.00E-07,0,1,1.000072255,1,2,0,The Talmud: A Methodological Introduction
